id,name,type,address,phone,email,source
15730,Blue Hotel 1873,Hotel,"204, Central Street, Ambegaon, Pune - 411014",9779253380,bluehotel187350@outlook.com,synthetic
13044,Palace Treat 144,Restaurant,"664, Main Rd, Ambegaon, Pune - 411045",7476508093,,synthetic
1454,Green Lodge 1237,Lodge,"149, Central Street, Hadapsar, Pune - 411001",7192581476,,synthetic
14933,Comfort Hotel 1849,Hotel,"587, Station Road, Hinjewadi, Pune - 411004",9937425197,,synthetic
4741,Palace Taste 239,Restaurant,"225, Market Lane, Bibwewadi, Pune - 411028",9273581079,palacetaste23938@info.com,synthetic
2815,Metro Hotel 1762,Hotel,"972, Station Road, Sinhagad Road, Pune - 411045",6686899842,metrohotel176230@yahoo.com,synthetic
7887,Ommart Hotel 479,Hotel,"334, Central Street, Sahakarnagar, Pune - 411004",9720646139,ommarthotel47991@info.com,synthetic
4974,Blue Chow 128,Restaurant,"840, Market Lane, Hadapsar, Pune - 411018",7759576249,bluechow12899@business.com,synthetic
1183,Royal Cafe 217,Restaurant,"890, Station Road, Viman Nagar, Pune - 411004",9316370500,royalcafe21726@yahoo.com,synthetic
10036,Hotel Bistro 117,Restaurant,"304, Central Street, Bavdhan, Pune - 411018",9249272240,hotelbistro11744@business.com,synthetic
3948,Phoenix Hotel 1392,Hotel,"679, Station Road, Talawade, Pune - 411014",9916309165,phoenixhotel139270@gmail.com,synthetic
3190,Urban Fusion 257,Restaurant,"666, Main Rd, Sinhagad Road, Pune - 411029",8574318910,urbanfusion25783@business.com,synthetic
14481,Lotus Hotel 637,Hotel,"744, MG Road, Aundh, Pune - 411001",9236132939,,synthetic
19827,Blue Grill 215,Restaurant,"777, Station Road, Kondhwa, Pune - 411045",8602986917,,synthetic
9624,Citi Fusion 99,Restaurant,"345, MG Road, Aundh, Pune - 411045",6069715461,citifusion9913@gmail.com,synthetic
1007,Galaxy Lodge 698,Lodge,"47, Station Road, Hadapsar, Pune - 411001",6799006968,galaxylodge69870@info.com,synthetic
2326,Urban Spice 104,Restaurant,"905, MG Road, Camp, Pune - 411004",8477075186,urbanspice1041@business.com,synthetic
10646,The Treat 113,Restaurant,"568, Station Road, Narhe, Pune - 411045",,thetreat11328@info.com,synthetic
19524,City Hotel 1101,Hotel,"108, Station Road, Kothrud, Pune - 411029",7020632177,,synthetic
17726,Galaxy Street 86,Restaurant,"430, MG Road, Baner, Pune - 411001",7242842337,galaxystreet8698@yahoo.com,synthetic
5744,Hotel Corner 142,Restaurant,"835, Central Street, Nagar Road, Pune - 411045",8131550902,hotelcorner1421@info.com,synthetic
12681,Hotel Hotel 1672,Hotel,"345, MG Road, Wakad, Pune - 411014",7605223016,hotelhotel167262@yahoo.com,synthetic
14584,Ommart Hotel 1147,Hotel,"645, Central Street, Shivaji Nagar, Pune - 411014",6709610663,ommarthotel114782@yahoo.com,synthetic
19258,Metro Hotel 1316,Hotel,"619, Lane No. 7, Nagar Road, Pune - 411004",7323720168,metrohotel131617@gmail.com,synthetic
11882,Lotus Hotel 833,Hotel,"269, Station Road, Undri, Pune - 411018",6362147720,lotushotel83310@info.com,synthetic
1028,Citi Kitchen 41,Restaurant,"869, Station Road, Bibwewadi, Pune - 411004",7576947576,citikitchen4193@outlook.com,synthetic
4070,Grand House 34,Restaurant,"267, Station Road, Hadapsar, Pune - 411018",9940437814,grandhouse3475@outlook.com,synthetic
18573,Ommart Hotel 1625,Hotel,"933, Station Road, Nagar Road, Pune - 411028",6925087142,,synthetic
14653,Comfort Hotel 252,Hotel,"295, Main Rd, Hinjewadi, Pune - 411018",6563762457,comforthotel25247@business.com,synthetic
6651,Green Bistro 212,Restaurant,"807, Central Street, Sinhagad Road, Pune - 411014",8101997379,greenbistro21286@info.com,synthetic
15784,Grand Hotel 1717,Hotel,"759, MG Road, Kondhwa, Pune - 411014",7115786850,grandhotel171789@gmail.com,synthetic
17649,Royal Hotel 136,Hotel,"821, MG Road, Wakad, Pune - 411028",7848540048,,synthetic
4623,Comfort Taste 24,Restaurant,"594, Station Road, Kharadi, Pune - 411018",8980651527,,synthetic
10386,Lotus Hotel 1540,Hotel,"314, Lane No. 16, Sahakarnagar, Pune - 411028",8498203614,lotushotel154088@info.com,synthetic
13671,Urban Treat 299,Restaurant,"578, Station Road, Sinhagad Road, Pune - 411045",7374230859,urbantreat29957@gmail.com,synthetic
14047,Green Lodge 1033,Lodge,"31, MG Road, Kondhwa, Pune - 411014",6319037290,,synthetic
1963,Metro Hotel 1459,Hotel,"728, Station Road, Sahakarnagar, Pune - 411045",6825601999,,synthetic
19875,Palace Hotel 922,Hotel,"954, Market Lane, Bibwewadi, Pune - 411045",9664566274,,synthetic
1600,Blue Treat 7,Restaurant,"72, Station Road, Bavdhan, Pune - 411004",9239278844,bluetreat779@gmail.com,synthetic
9676,Grand Hotel 1276,Hotel,"383, MG Road, Viman Nagar, Pune - 411001",6294681165,grandhotel127640@business.com,synthetic
10953,Lotus Hotel 1942,Hotel,"312, Central Street, Deccan Gymkhana, Pune - 411001",8031164047,lotushotel194222@gmail.com,synthetic
4334,The Chow 157,Restaurant,"246, Lane No. 15, Baner, Pune - 411028",8912716431,,synthetic
12100,Grand Tadka 74,Restaurant,"895, Lane No. 7, Koregaon Park, Pune - 411028",6056525188,grandtadka7471@business.com,synthetic
6956,Green Hotel 637,Hotel,"38, Lane No. 7, Bavdhan, Pune - 411004",7768590148,greenhotel63723@gmail.com,synthetic
18822,Green House 33,Restaurant,"459, Central Street, Pimple Saudagar, Pune - 411045",6088563527,greenhouse3352@outlook.com,synthetic
8546,City Delights 119,Restaurant,"506, MG Road, Pashan, Pune - 411028",9274789569,,synthetic
15975,Grand Hotel 1427,Hotel,"186, Central Street, Talawade, Pune - 411029",8803639651,,synthetic
13723,Sunrise Lodge 682,Lodge,"848, Station Road, Dhanori, Pune - 411029",9341347916,sunriselodge68219@business.com,synthetic
696,Saffron Hotel 1534,Hotel,"129, MG Road, Camp, Pune - 411014",8311649133,saffronhotel153494@outlook.com,synthetic
15631,Lotus Hotel 668,Hotel,"609, Station Road, Camp, Pune - 411014",9568863958,,synthetic
13590,Saffron Lodge 381,Lodge,"691, Central Street, Ambegaon, Pune - 411029",8176020605,,synthetic
14522,The Hotel 1307,Hotel,"335, Lane No. 1, Kharadi, Pune - 411028",9308530748,,synthetic
19918,Grand Hotel 421,Hotel,"875, Main Rd, Nagar Road, Pune - 411029",9853906482,grandhotel4213@yahoo.com,synthetic
9771,Green Hotel 1177,Hotel,"154, Market Lane, Bavdhan, Pune - 411004",6979543950,greenhotel117734@info.com,synthetic
13378,Blue Lodge 571,Lodge,"691, Market Lane, Hinjewadi, Pune - 411014",6468828241,bluelodge57124@info.com,synthetic
1035,Citi Delights 237,Restaurant,"136, Station Road, Undri, Pune - 411004",6337014005,,synthetic
10843,Blue Hotel 1210,Hotel,"733, Central Street, Undri, Pune - 411029",8418406988,bluehotel121091@info.com,synthetic
16593,Elite Hotel 993,Hotel,"128, Lane No. 4, FC Road, Pune - 411001",7635474649,elitehotel99386@gmail.com,synthetic
10422,Metro Room 117,Restaurant,"264, Lane No. 15, Dhanori, Pune - 411018",7757758764,metroroom11786@business.com,synthetic
10980,Lotus Room 246,Restaurant,"154, Central Street, Talawade, Pune - 411028",6916443605,,synthetic
2128,Galaxy Hotel 1194,Hotel,"672, Central Street, Kondhwa, Pune - 411029",8635600625,,synthetic
12188,Elite Grill 61,Restaurant,"696, Lane No. 17, Nagar Road, Pune - 411045",9802931978,,synthetic
5971,Palace Lodge 1407,Lodge,"549, Main Rd, Ambegaon, Pune - 411004",7291877342,,synthetic
13226,City Chow 249,Restaurant,"290, MG Road, Bopodi, Pune - 411014",6421145994,citychow24968@info.com,synthetic
994,Saffron Hotel 526,Hotel,"899, MG Road, Baner, Pune - 411028",7432987698,saffronhotel52653@outlook.com,synthetic
15085,Urban Street 150,Restaurant,"863, Market Lane, Deccan Gymkhana, Pune - 411001",8551162594,urbanstreet15010@yahoo.com,synthetic
14846,The Hotel 492,Hotel,"610, Main Rd, Narhe, Pune - 411018",7417158542,,synthetic
14946,Saffron Hotel 1658,Hotel,"244, Market Lane, NIBM Road, Pune - 411004",7838943661,saffronhotel165828@outlook.com,synthetic
448,Hotel Grill 102,Restaurant,"934, Central Street, Shivaji Nagar, Pune - 411014",9705802566,hotelgrill10215@yahoo.com,synthetic
17278,Green Hotel 408,Hotel,"203, MG Road, Narhe, Pune - 411018",8643473827,greenhotel40811@info.com,synthetic
5454,City Chow 275,Restaurant,"284, MG Road, Sahakarnagar, Pune - 411018",9589983224,,synthetic
3212,Sunrise Chow 92,Restaurant,"49, Central Street, Sinhagad Road, Pune - 411001",6825152880,,synthetic
5562,Hotel Hotel 1292,Hotel,"910, Central Street, Wagholi, Pune - 411004",7286838432,,synthetic
18912,Palace Room 267,Restaurant,"206, Main Rd, Wagholi, Pune - 411001",6176117147,palaceroom26753@outlook.com,synthetic
3211,Metro Lodge 897,Lodge,"577, Market Lane, Pimple Saudagar, Pune - 411045",7297581014,metrolodge89793@gmail.com,synthetic
13814,Galaxy Table 11,Restaurant,"858, Station Road, Erandwane, Pune - 411045",,galaxytable1169@business.com,synthetic
8967,Palace Express 133,Restaurant,"810, Station Road, Magarpatta, Pune - 411029",6995814045,palaceexpress13373@yahoo.com,synthetic
17654,Grand Hotel 725,Hotel,"602, Central Street, Hadapsar, Pune - 411028",9786542436,grandhotel72535@business.com,synthetic
10650,Elite Hotel 1333,Hotel,"885, Central Street, Kalyani Nagar, Pune - 411001",7470989244,elitehotel133314@yahoo.com,synthetic
19715,Galaxy Table 108,Restaurant,"532, MG Road, Viman Nagar, Pune - 411004",6839370047,,synthetic
3972,Comfort Hotel 537,Hotel,"717, Market Lane, Shivaji Nagar, Pune - 411018",,comforthotel53719@business.com,synthetic
10808,The Dine 256,Restaurant,"328, MG Road, Bavdhan, Pune - 411014",6366287622,thedine25622@yahoo.com,synthetic
19545,Blue Street 288,Restaurant,"874, Main Rd, Aundh, Pune - 411018",8918226300,bluestreet28828@gmail.com,synthetic
11367,Lotus Delights 67,Restaurant,"117, Station Road, Hadapsar, Pune - 411004",9857190939,lotusdelights6784@outlook.com,synthetic
3779,Lotus Table 75,Restaurant,"914, Central Street, Undri, Pune - 411028",9120084075,,synthetic
13080,Royal Hotel 1993,Hotel,"455, Station Road, Aundh, Pune - 411029",6117717102,royalhotel199323@yahoo.com,synthetic
6353,Sunrise Cafe 5,Restaurant,"754, Lane No. 18, Viman Nagar, Pune - 411029",7970263537,,synthetic
4008,Saffron House 200,Restaurant,"921, Main Rd, Pashan, Pune - 411018",8773748118,saffronhouse20070@info.com,synthetic
3777,Lotus Spice 75,Restaurant,"790, MG Road, Kothrud, Pune - 411014",6954946592,lotusspice7539@business.com,synthetic
17148,Citi Hotel 485,Hotel,"971, Central Street, Chinchwad, Pune - 411004",,citihotel48512@outlook.com,synthetic
14105,Phoenix Lodge 376,Lodge,"740, Central Street, Magarpatta, Pune - 411014",7282308554,phoenixlodge37686@yahoo.com,synthetic
19146,Urban Hotel 273,Hotel,"473, MG Road, Sinhagad Road, Pune - 411029",8435372336,urbanhotel27327@yahoo.com,synthetic
19184,The Hotel 1807,Hotel,"743, Lane No. 6, Kalyani Nagar, Pune - 411018",9856659440,thehotel180786@outlook.com,synthetic
8427,City Hotel 1446,Hotel,"849, Station Road, Wagholi, Pune - 411029",6007817301,,synthetic
4338,Comfort Room 275,Restaurant,"415, Main Rd, Kalyani Nagar, Pune - 411001",7761494340,comfortroom27511@yahoo.com,synthetic
8118,Hotel Grill 190,Restaurant,"918, Main Rd, Kothrud, Pune - 411045",6186632944,hotelgrill19069@info.com,synthetic
7764,Galaxy Hotel 692,Hotel,"710, MG Road, Erandwane, Pune - 411004",6189372209,,synthetic
14013,Saffron Fusion 20,Restaurant,"987, Station Road, Sinhagad Road, Pune - 411028",8894469531,saffronfusion2040@gmail.com,synthetic
13652,Palace Hotel 1123,Hotel,"186, Station Road, Sahakarnagar, Pune - 411045",7413190449,palacehotel112379@outlook.com,synthetic
439,Phoenix Lodge 1203,Lodge,"875, Central Street, Camp, Pune - 411028",8042897317,,synthetic
16534,Urban Lodge 41,Lodge,"693, MG Road, Dhanori, Pune - 411001",8010032402,,synthetic
3270,Palace House 152,Restaurant,"835, Central Street, Undri, Pune - 411045",9280695521,palacehouse15290@business.com,synthetic
3753,Royal Hotel 742,Hotel,"806, Station Road, Bibwewadi, Pune - 411014",,royalhotel74288@outlook.com,synthetic
9114,Metro Hotel 929,Hotel,"81, Station Road, Shivaji Nagar, Pune - 411004",8551818154,,synthetic
9441,Phoenix Hotel 1968,Hotel,"748, Lane No. 17, Pimple Saudagar, Pune - 411045",9702541220,phoenixhotel196844@yahoo.com,synthetic
1740,The Treat 263,Restaurant,"942, MG Road, Narhe, Pune - 411014",6098348492,,synthetic
607,Lotus Hotel 362,Hotel,"740, Central Street, Chinchwad, Pune - 411028",7750988986,lotushotel36250@outlook.com,synthetic
17086,Grand Grill 127,Restaurant,"667, Market Lane, Aundh, Pune - 411014",8337004557,,synthetic
12999,Elite Treat 93,Restaurant,"83, Main Rd, Talawade, Pune - 411028",9284761247,,synthetic
16973,Hotel Garden 39,Restaurant,"358, Market Lane, Aundh, Pune - 411001",6515487556,hotelgarden3952@yahoo.com,synthetic
18367,Comfort Hotel 1281,Hotel,"106, Station Road, Nagar Road, Pune - 411028",9067883671,comforthotel128145@info.com,synthetic
15684,Lotus Tadka 50,Restaurant,"610, Main Rd, Camp, Pune - 411045",6199669708,,synthetic
11038,Phoenix Spice 8,Restaurant,"393, Lane No. 9, Wagholi, Pune - 411018",6767520388,phoenixspice847@yahoo.com,synthetic
5747,Citi Hotel 690,Hotel,"477, Central Street, Bopodi, Pune - 411001",6392823826,citihotel69036@info.com,synthetic
11585,Blue Bistro 250,Restaurant,"832, Lane No. 17, Pimple Saudagar, Pune - 411029",7240040524,bluebistro25062@yahoo.com,synthetic
6271,Hotel Table 114,Restaurant,"311, Main Rd, Deccan Gymkhana, Pune - 411004",6284945352,,synthetic
8852,Elite Taste 286,Restaurant,"62, Market Lane, Bavdhan, Pune - 411001",6030873363,elitetaste28643@gmail.com,synthetic
18409,Hotel Hotel 917,Hotel,"743, MG Road, Sahakarnagar, Pune - 411018",7189862979,,synthetic
6601,Galaxy Garden 295,Restaurant,"808, MG Road, Pimple Saudagar, Pune - 411028",8343008731,,synthetic
11379,Grand Hotel 232,Hotel,"676, Station Road, NIBM Road, Pune - 411014",9626319827,,synthetic
17190,Phoenix Hotel 1802,Hotel,"744, Station Road, Kharadi, Pune - 411018",6476954241,phoenixhotel180238@business.com,synthetic
11606,Phoenix Kitchen 215,Restaurant,"419, Market Lane, Bopodi, Pune - 411045",9864486999,phoenixkitchen21528@info.com,synthetic
6910,Elite Hotel 612,Hotel,"580, Central Street, Shivaji Nagar, Pune - 411004",9811425153,,synthetic
739,Phoenix Chow 238,Restaurant,"384, Market Lane, Narhe, Pune - 411004",9874960335,phoenixchow23821@info.com,synthetic
1995,Phoenix Hotel 237,Hotel,"477, Lane No. 2, Kharadi, Pune - 411045",9272820400,,synthetic
120,Saffron House 171,Restaurant,"980, Market Lane, Bopodi, Pune - 411014",,saffronhouse17197@info.com,synthetic
14927,Green Hotel 1169,Hotel,"878, Central Street, Kharadi, Pune - 411028",7434379504,greenhotel116998@yahoo.com,synthetic
17610,Blue Table 132,Restaurant,"919, Market Lane, Narhe, Pune - 411028",7942358259,bluetable13215@gmail.com,synthetic
17437,Hotel Hotel 647,Hotel,"623, Main Rd, Magarpatta, Pune - 411045",7187915990,hotelhotel64775@info.com,synthetic
18554,Ommart Hotel 1495,Hotel,"944, Station Road, Deccan Gymkhana, Pune - 411001",6129486505,ommarthotel149540@business.com,synthetic
7294,Palace Room 137,Restaurant,"465, Lane No. 2, Dhanori, Pune - 411018",7736530569,palaceroom13730@outlook.com,synthetic
3406,Metro Express 153,Restaurant,"991, Station Road, FC Road, Pune - 411028",8450116012,,synthetic
10538,The Hotel 237,Hotel,"862, Central Street, Koregaon Park, Pune - 411004",9843808934,thehotel23775@business.com,synthetic
18467,Elite Garden 232,Restaurant,"594, Central Street, Bibwewadi, Pune - 411001",7328563740,,synthetic
8627,Lotus Hotel 926,Hotel,"553, Station Road, Hadapsar, Pune - 411045",8087692279,,synthetic
3482,Saffron Hotel 259,Hotel,"624, Lane No. 9, Bavdhan, Pune - 411001",6494133098,,synthetic
17819,Palace Lodge 1062,Lodge,"662, MG Road, Kothrud, Pune - 411045",9297958725,,synthetic
128,Lotus Express 170,Restaurant,"774, Lane No. 5, NIBM Road, Pune - 411045",7016315999,lotusexpress17042@gmail.com,synthetic
13427,Sunrise Hotel 145,Hotel,"818, Lane No. 6, Dhanori, Pune - 411018",9693060216,sunrisehotel14572@info.com,synthetic
10611,Comfort Express 33,Restaurant,"226, Station Road, Talawade, Pune - 411001",7059620008,,synthetic
15274,Comfort Dine 139,Restaurant,"188, Market Lane, Hadapsar, Pune - 411004",7918162475,,synthetic
19581,The Hotel 204,Hotel,"575, MG Road, Deccan Gymkhana, Pune - 411014",9179053552,thehotel20425@info.com,synthetic
19286,Comfort Hotel 734,Hotel,"398, Main Rd, Kondhwa, Pune - 411018",6276746235,comforthotel73455@gmail.com,synthetic
12823,Sunrise Hotel 850,Hotel,"76, Central Street, Baner, Pune - 411018",6374998433,sunrisehotel85079@info.com,synthetic
3074,Galaxy Hotel 899,Hotel,"840, MG Road, Deccan Gymkhana, Pune - 411014",8826674000,galaxyhotel89985@info.com,synthetic
2381,Saffron Cafe 273,Restaurant,"592, Lane No. 10, Dhanori, Pune - 411014",8395543448,,synthetic
2484,Saffron Hotel 605,Hotel,"827, Station Road, Shivaji Nagar, Pune - 411045",8086042831,saffronhotel60518@yahoo.com,synthetic
3462,Saffron House 74,Restaurant,"427, MG Road, Ambegaon, Pune - 411045",,,synthetic
15232,Phoenix Hotel 531,Hotel,"218, MG Road, Kharadi, Pune - 411028",9769614579,phoenixhotel5311@business.com,synthetic
7459,Galaxy Hotel 1800,Hotel,"792, Central Street, Erandwane, Pune - 411045",6558151961,galaxyhotel180039@yahoo.com,synthetic
15885,Citi Lodge 1059,Lodge,"222, Main Rd, Magarpatta, Pune - 411045",6269569162,citilodge105928@outlook.com,synthetic
6886,Palace Platter 102,Restaurant,"24, Central Street, Deccan Gymkhana, Pune - 411028",8367537971,palaceplatter10230@info.com,synthetic
15098,Ommart Bistro 240,Restaurant,"873, Market Lane, Sahakarnagar, Pune - 411029",7377997386,ommartbistro24066@gmail.com,synthetic
18685,Metro Hotel 1424,Hotel,"122, Station Road, Kothrud, Pune - 411028",6354453716,,synthetic
14971,Palace Chow 191,Restaurant,"514, MG Road, Talawade, Pune - 411004",8824309628,palacechow19177@gmail.com,synthetic
804,Royal Lodge 896,Lodge,"357, Central Street, Model Colony, Pune - 411018",7722398983,,synthetic
475,Royal Dine 223,Restaurant,"165, Station Road, Viman Nagar, Pune - 411028",7712871539,,synthetic
8609,The Lodge 1163,Lodge,"763, MG Road, Sahakarnagar, Pune - 411014",7926842787,thelodge116355@info.com,synthetic
6483,The Hotel 804,Hotel,"101, MG Road, Shivaji Nagar, Pune - 411029",9697816864,thehotel8046@business.com,synthetic
18288,Phoenix Cafe 285,Restaurant,"566, Station Road, Magarpatta, Pune - 411004",7289335279,phoenixcafe28553@business.com,synthetic
5558,Lotus Dine 98,Restaurant,"580, Lane No. 15, Pashan, Pune - 411018",9214531159,lotusdine9879@info.com,synthetic
13949,Ommart Hotel 1220,Hotel,"818, Market Lane, Hadapsar, Pune - 411014",8323781100,ommarthotel122016@outlook.com,synthetic
8892,Hotel Hotel 1829,Hotel,"508, Lane No. 17, Wakad, Pune - 411028",6579873409,,synthetic
12522,Metro Lodge 653,Lodge,"737, MG Road, NIBM Road, Pune - 411004",6136947250,metrolodge6536@yahoo.com,synthetic
4449,Galaxy Hotel 452,Hotel,"517, Lane No. 17, Hadapsar, Pune - 411045",8576875264,galaxyhotel45277@info.com,synthetic
485,Urban Taste 33,Restaurant,"858, MG Road, Wagholi, Pune - 411045",9312920875,urbantaste3317@business.com,synthetic
10423,Phoenix Street 92,Restaurant,"441, Main Rd, Koregaon Park, Pune - 411001",8940399198,,synthetic
19412,Urban Hotel 1268,Hotel,"260, MG Road, Kalyani Nagar, Pune - 411014",6912530443,,synthetic
14901,Lotus Hotel 1025,Hotel,"815, Market Lane, Bibwewadi, Pune - 411018",8748619595,lotushotel102531@gmail.com,synthetic
11227,Ommart Lodge 650,Lodge,"620, Station Road, Nagar Road, Pune - 411018",7098156188,ommartlodge6508@info.com,synthetic
19133,Galaxy Hotel 15,Hotel,"750, Central Street, Wagholi, Pune - 411018",7291374074,,synthetic
